ng,ne,po,xylabel,label,xlabel,id_str,flikes_cnt,fretweets_cnt,freplies_cnt,fclear_dull,fwarm_cool,fbrit_contrast,fbrit_mean,fsat_contrast,fsat_mean,ffct15,ffct14,ffct13,ffct12,ffct11,ffct10,ffct9,ffct8,ffct7,ffct6,ffct5,ffct4,ffct3,ffct2,ffct1,fadv_cnt,fdeg_adv,fperiod,f3dots,fqmark,fexclaim,fnegemoji,fposemoji,fnegemo,fposemo,user_id,tdate,ttime,containsText,deg_adv,adv_cnt,containsImage,fct1,fct2,fct3,fct4,fct5,fct6,fct7,fct8,fct9,fct10,fct11,fct12,fct13,fct14,fct15,sat_mean,sat_contrast,brit_mean,brit_contrast,warm_cool,clear_dull,containsSocial,replies_cnt,retweets_cnt,likes_cnt,mentions_cnt,retweet_cnt,reply_cnt,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,imagetweet_cnt,originalTweet_cnt,query_cnt,sharingtweet_cnt,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,period,comma,colon,semic,qmark,exclaim,dash,quote,apostro,3dots,parenth,posemoji,negemoji,neuemoji,pos,neg,neu,reply_to,rfamily,rfriend,rposemo,raffect,rleisure,rsad,rdeath,rauxverb,ranger,rnegemo,rposemoji,rnegemoji
0.409996533,0.267700143,0.322303325,0,-1,0,ID961946432973484032,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,tehseenp,09-02-18,12:54:36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,0,0,0,1,0,0,2,5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ID961946432973484032,0,0,0,0,0,0,0,0,0,0,0,0
0.390169301,0.276400017,0.333430682,0,-1,0,ID961946436601614337,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,tehseenp,09-02-18,12:54:37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,1,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID961946436601614337,0,0,0,0,0,0,0,0,0,0,0,0
0.423608767,0.255308481,0.321082752,0,-1,0,ID961946441890631681,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,tehseenp,09-02-18,12:54:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,0,0,0,2,0,1,2,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,0,2,0,0,1,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID961946441890631681,0,0,0,0,0,0,0,1,0,0,0,0
0.323224814,0.271555773,0.405219413,0,1,0,ID961999405460180992,105.6374054,5212.651255,0.000948417,0.808779714,0.22088126,248.2010723,147.3785507,242.9695372,73.00341723,145.5083305,62.14760926,59.27744422,145.9419834,62.27666174,58.691662,146.1079024,61.47577512,57.85710893,146.630821,57.82508911,56.24337011,156.4749593,49.04093389,43.368109,0.191395007,0.031873058,1.505803884,0.033261641,0.055875683,0.14753903,0.018485825,0.27728819,0.138723813,0.376099684,SUPRIYADEVERKON,09-02-18,16:25:06,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,4,3,3,0,0,0,0,1,0,2,2,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,3,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ID961999405460180992,1,0,1,1,0,0,0,0,0,0,4,0
0.416061036,0.243382455,0.340556509,0,-1,0,ID962019450298839043,106.5492787,5257.667655,-3.78E-06,0.817665218,0.225090823,250.3421673,148.6480001,245.0666107,73.63378062,146.7670273,62.68249363,59.78789118,147.2018801,62.81486799,59.19823214,147.3709668,62.00338375,58.35888939,147.8997874,58.32383734,56.72675278,157.826336,49.46369976,43.74116725,0.193089276,0.032407713,1.519959526,0.032338606,0.058359772,0.146809373,0.016271004,0.280469266,0.138749272,0.380803498,onlyursmusa,09-02-18,17:44:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962019450298839043,0,0,0,0,0,0,0,1,0,0,0,0
0.409244178,0.247224614,0.343531208,0,-1,0,ID962020327046881280,106.5492587,5257.666668,-3.76E-06,0.817665023,0.225090731,250.3421203,148.6479722,245.0665647,73.63376679,146.7669997,62.68248189,59.78787999,147.2018525,62.81485618,59.19822103,147.3709391,62.00337218,58.35887838,147.8997595,58.3238264,56.72674218,157.8263063,49.46369049,43.74115907,0.193089239,0.032407702,1.519959216,0.032338626,0.058359718,0.146809389,0.016271053,0.280469196,0.138749272,0.380803395,onlyursmusa,09-02-18,17:48:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,1,2,4,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,1,2,1,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,2,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ID962020327046881280,0,0,0,0,0,0,0,2,0,0,0,0
0.299998347,0.297862173,0.40213948,0,1,0,ID962023313739456512,104.7037554,5166.559804,0.001923353,0.799682012,0.216571166,246.0088453,146.0787852,240.8223828,72.35799994,144.2195743,61.59995114,58.75480712,144.6519987,61.72560242,58.17299429,144.8146744,60.93556649,57.34334529,145.3315501,57.31443011,55.74844362,155.09131,48.60807181,42.98614163,0.189660276,0.031325635,1.491310187,0.03420672,0.05333227,0.148286113,0.020753539,0.274031145,0.138697746,0.371283537,onlyursmusa,09-02-18,18:00:06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,2,2,1,2,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ID962023313739456512,0,0,2,2,2,0,0,1,0,0,0,0
0.358799909,0.307280038,0.333920053,0,-1,0,ID962025650050646016,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,PriyankaCentral,09-02-18,18:09:23,1,0,0,1,0,0,255,30,2,255,90,1,255,150,1,255,50,19,40,78.52032861,255,126.5862327,243,0.135417882,0.838803392,1,0,67,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962025650050646016,0,0,1,1,0,0,0,0,0,0,0,0
0.260984587,0.466810718,0.272204694,0,0,0,ID962038865727954945,100.4584875,4956.983888,0.006356349,0.75831514,0.196973351,236.0408797,140.1688054,231.0593608,69.42331428,138.3596535,59.10977243,56.37839789,138.7864918,59.21995856,55.81463375,138.9344202,58.4792603,55.00728336,139.423819,54.99248486,53.4980334,148.7999139,46.63986591,41.24935183,0.181772529,0.028836523,1.425407947,0.038503954,0.041767477,0.151683065,0.03106474,0.259221499,0.138579219,0.349384717,SUPRIYADEVERKON,09-02-18,19:01:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962038865727954945,0,0,1,1,0,0,0,0,0,0,0,0
0.402955687,0.243296071,0.353748242,0,-1,0,ID962223770520842240,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SumitkadeI,10-02-18,7:16:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,1,0,0,0,0,0,3,1,0,2,1,3,2,2,0,0,1,2,1,1,0,0,0,1,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962223770520842240,0,0,0,0,0,0,0,0,0,0,0,0
0.332291418,0.321133465,0.346575117,0,1,0,ID962224527735275520,80.4188746,3967.689386,0.027282122,0.56304452,0.104462667,188.9875077,112.2709886,184.9734168,55.57025122,110.6981379,47.35498613,45.16065577,111.0986075,47.39216967,44.68208974,111.1769217,46.88436783,43.97999898,111.5366174,44.0318377,42.87506444,119.1016372,37.34903081,33.05090693,0.144538744,0.017086775,1.114319129,0.05878887,-0.012823652,0.167718238,0.079738341,0.189313171,0.138019717,0.246012236,Raminations,10-02-18,7:19:39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,0,1,0,0,1,0,4,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ID962224527735275520,0,0,0,0,0,0,0,1,0,0,0,0
0.416275557,0.22137478,0.362349663,0,-1,0,ID962230342265417728,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,Raminations,10-02-18,7:42:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,1,4,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962230342265417728,0,1,0,0,0,0,0,3,0,0,0,0
0.369179456,0.302043963,0.328776581,0,-1,0,ID962294065038548992,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SUPRIYADEVERKON,10-02-18,11:55:58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962294065038548992,0,0,1,2,0,0,0,1,0,1,0,0
0.408321081,0.285283889,0.30639503,0,-1,0,ID962330616640319489,106.5457952,5257.495683,-1.42E-07,0.817631274,0.225074742,250.3339878,148.6431505,245.0585995,73.63137249,146.7622188,62.68045025,59.78594116,147.197067,62.81281192,59.19629693,147.3661416,62.00136817,58.35697247,147.8949397,58.32193201,56.72490615,157.8211734,49.4620847,43.73974209,0.193082803,0.032405671,1.519905448,0.032342132,0.058350282,0.146812161,0.016279465,0.280457114,0.138749175,0.380785528,SUPRIYADEVERKON,10-02-18,14:21:12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,4,2,0,0,0,0,2,2,0,1,4,1,3,1,5,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ID962330616640319489,0,0,1,2,0,1,0,0,0,1,0,0
0.332291418,0.321133465,0.346575117,0,1,0,ID962385585049612288,81.53847651,4022.960714,0.026113011,0.57395418,0.109631187,191.6163531,113.829624,187.5482126,56.34421407,112.2435712,48.01171944,45.78738472,112.6455141,48.05298159,45.30405872,112.7277175,47.53216796,44.59608716,113.0946596,44.6442029,43.46856375,120.7608632,37.86810455,33.50894944,0.146618975,0.017743227,1.131699487,0.057655563,-0.009773677,0.166822362,0.077018974,0.19321891,0.138050976,0.251787598,teatattler,10-02-18,17:59:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,2,3,3,1,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962385585049612288,0,0,2,2,0,0,0,1,0,0,0,0
0.329590814,0.298615947,0.371793239,0,1,0,ID962572980814471169,105.3881895,5200.348225,0.001208653,0.806351296,0.219730782,247.6159088,147.0316088,242.3964048,72.83113825,145.1643273,62.00142479,59.13793853,145.5976523,62.1295694,58.55321584,145.7627056,61.33157912,57.7199718,146.2840112,57.68878069,56.11126111,156.1056266,48.92539153,43.26615179,0.190931961,0.031726936,1.501935132,0.033513908,0.055196778,0.147738446,0.019091138,0.276418798,0.138716855,0.374814127,Raminations,11-02-18,6:24:17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,2,0,0,0,0,1,2,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID962572980814471169,0,0,0,0,0,0,0,2,0,0,0,0
0.332291418,0.321133465,0.346575117,0,1,0,ID962625755200008192,77.94321454,3845.473608,0.029867257,0.538921116,0.093034053,183.1746132,108.8245393,179.2800367,53.85886711,107.2808807,45.90281961,43.77483477,107.6780929,45.93098453,43.30679398,107.747807,45.45195432,42.61770682,108.0914794,42.67777779,41.56272072,115.4327621,36.20125667,32.03808484,0.139938945,0.015635231,1.07588774,0.061294835,-0.019567749,0.169699197,0.085751396,0.180676814,0.137950597,0.233241773,AayushiShukla07,11-02-18,9:53:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,5,2,0,1,2,0,3,1,1,3,0,0,1,6,1,1,0,0,1,2,1,1,0,0,0,4,0,0,0,2,5,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,5,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,ID962625755200008192,0,0,0,0,1,0,0,2,0,0,1,0
0.332291418,0.321133465,0.346575117,0,1,0,ID962980506785763328,80.4188746,3967.689386,0.027282122,0.56304452,0.104462667,188.9875077,112.2709886,184.9734168,55.57025122,110.6981379,47.35498613,45.16065577,111.0986075,47.39216967,44.68208974,111.1769217,46.88436783,43.97999898,111.5366174,44.0318377,42.87506444,119.1016372,37.34903081,33.05090693,0.144538744,0.017086775,1.114319129,0.05878887,-0.012823652,0.167718238,0.079738341,0.189313171,0.138019717,0.246012236,teatattler,12-02-18,9:23:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ID962980506785763328,0,0,0,1,0,0,0,1,0,1,0,0
0.36262047,0.310182279,0.327197251,0,-1,0,ID963125621789528064,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,PriyankaCentral,12-02-18,19:00:16,1,0,2,1,0,0,0,0,0,2,0,0,1,24,75,17,24,80,16,43.64035467,255,99.78100711,255,0.239631198,0.886709273,1,0,64,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID963125621789528064,0,0,0,0,0,0,0,0,0,0,0,0
0.352810458,0.327469406,0.319720136,0,-1,0,ID963132198319685632,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,PriyankaCentral,12-02-18,19:26:24,1,0,0,1,13,60,30,13,58,31,13,56,32,13,54,33,99,34,217,42.53044817,255,90.23143723,255,0.202795874,0.923969747,1,0,34,88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID963132198319685632,0,0,0,0,0,0,0,0,0,0,0,0
0.36447583,0.326714506,0.308809665,0,-1,0,ID963236389549756416,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,PriyankaCentral,13-02-18,2:20:25,1,0,0,1,0,0,255,110,128,6,111,134,19,111,142,18,110,109,7,85.0936272,255,142.3330598,255,0.303556812,0.9365994,1,0,46,116,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ID963236389549756416,0,0,0,0,0,0,0,0,0,0,0,0
